211000:064:209,132,0,004,027,042,015,0,0,0,0,0,0,0,0,0:340,180,077,077,073,055,015,0,0,0,0,0,0,0,0,0
220000:015:144,042,070,059,042,015,0,0,0,0,0,0,0,0,0,0:268,174,147,101,055,015,0,0,0,0,0,0,0,0,0,0
300001:012:138,114,066,039,027,010,004,001,0,0,0,0,0,0,0,0:291,206,122,076,041,015,005,001,0,0,0,0,0,0,0,0
300010:015:124,110,064,038,027,010,004,001,0,0,0,0,0,0,0,0:267,195,118,075,041,015,005,001,0,0,0,0,0,0,0,0
300100:015:031,182,027,042,042,0,015,0,0,0,0,0,0,0,0,0:249,231,101,082,055,015,015,0,0,0,0,0,0,0,0,0
301000:015:144,068,045,027,042,015,0,0,0,0,0,0,0,0,0,0:246,147,104,073,055,015,0,0,0,0,0,0,0,0,0,0
310000:015:042,070,059,042,015,0,0,0,0,0,0,0,0,0,0,0:174,147,101,055,015,0,0,0,0,0,0,0,0,0,0,0
400000:004:084,059,042,015,0,0,0,0,0,0,0,0,0,0,0,0:172,101,055,015,0,0,0,0,0,0,0,0,0,0,0,0
000005:005:0,0,0,0,1,347,403,460,512,517,339,292,303,259,178,100:1,1,1,1,1,995,994,983,962,917,843,757,642,505,346,222
000014:037:0,0,0,0,1,347,403,460,512,257,282,228,157,078,038,021:1,1,1,1,1,963,949,904,827,678,560,409,244,133,058,025
000023:037:0,0,0,0,1,347,403,460,512,257,282,228,157,078,038,021:1,1,1,1,1,963,949,904,827,678,560,409,244,133,058,025
000032:037:0,0,0,0,1,347,403,460,512,257,282,228,157,078,038,021:1,1,1,1,1,963,949,904,827,678,560,409,244,133,058,025
000041:037:0,0,0,0,1,347,403,460,512,257,282,228,157,078,038,021:1,1,1,1,1,963,949,904,827,678,560,409,244,133,058,025
000050:023:0,0,0,0,1,347,403,455,503,502,285,243,264,220,156,090:1,1,1,1,1,977,974,952,924,850,765,665,552,424,302,203
000104:037:0,0,0,1,347,403,460,237,476,270,200,216,083,128,038,021:1,1,1,1,963,949,904,827,762,610,497,384,230,163,072,043
000113:125:0,0,0,1,347,403,460,237,192,133,038,021,005,0,0,0:1,1,1,1,875,819,693,476,326,166,058,025,005,0,0,0
000122:125:0,0,0,1,347,403,460,237,192,133,038,021,005,0,0,0:1,1,1,1,875,819,693,476,326,166,058,025,005,0,0,0
000131:125:0,0,0,1,347,403,460,237,192,133,038,021,005,0,0,0:1,1,1,1,875,819,693,476,326,166,058,025,005,0,0,0
000140:051:0,0,0,1,347,403,455,224,455,224,179,205,079,128,038,021:1,1,1,1,949,932,871,782,705,557,459,368,225,163,072,043
000203:037:0,0,1,347,403,460,237,476,270,200,216,083,128,038,021,021:1,1,1,963,949,904,827,762,610,497,384,230,163,072,043,025
000212:125:0,0,1,347,403,460,237,192,133,038,021,005,0,0,0,0:1,1,1,875,819,693,476,326,166,058,025,005,0,0,0,0
000221:125:0,0,1,347,403,460,237,192,133,038,021,005,0,0,0,0:1,1,1,875,819,693,476,326,166,058,025,005,0,0,0,0
000230:051:0,0,1,347,403,455,224,455,224,179,205,079,128,038,021,021:1,1,1,949,932,871,782,705,557,459,368,225,163,072,043,025
000302:037:0,1,347,403,460,237,476,270,200,216,083,128,038,021,021,0:1,1,963,949,904,827,762,610,497,384,230,163,072,043,025,005
000311:125:0,1,347,403,460,237,192,133,038,021,005,0,0,0,0,0:1,1,875,819,693,476,326,166,058,025,005,0,0,0,0,0
000320:051:0,1,347,403,455,224,455,224,179,205,079,128,038,021,021,0:1,1,949,932,871,782,705,557,459,368,225,163,072,043,025,005
000401:037:1,347,403,460,237,476,270,200,216,083,128,038,021,021,0,005:1,963,949,904,827,762,610,497,384,230,163,072,043,025,005,005
000410:051:1,347,403,455,224,455,224,179,205,079,128,038,021,021,0,005:1,949,932,871,782,705,557,459,368,225,163,072,043,025,005,005
000500:023:347,403,455,224,653,336,293,311,079,331,094,080,080,0,043,0:977,974,952,924,890,789,709,616,475,434,242,176,115,043,043,0
001004:037:0,0,1,347,403,167,418,466,250,218,139,191,140,073,025,021:1,1,1,963,949,904,879,798,672,556,443,360,230,133,063,043
001013:125:0,0,1,347,403,167,418,179,183,061,090,021,021,0,005,0:1,1,1,875,819,693,624,422,314,161,105,043,025,005,005,0
001022:125:0,0,1,347,403,167,418,179,183,061,090,021,021,0,005,0:1,1,1,875,819,693,624,422,314,161,105,043,025,005,005,0
001031:125:0,0,1,347,403,167,418,179,183,061,090,021,021,0,005,0:1,1,1,875,819,693,624,422,314,161,105,043,025,005,005,0
001040:051:0,0,1,347,403,162,403,455,231,179,127,179,128,073,021,021:1,1,1,949,932,871,846,748,621,507,421,331,210,128,058,043
001103:125:0,1,347,403,167,090,363,167,179,061,021,069,021,021,0,0:1,1,875,819,693,624,577,409,309,161,105,090,043,025,005,005
001112:296:0,1,347,403,167,090,021,005,0,0,0,0,0,0,0,0:1,1,704,549,262,101,025,005,0,0,0,0,0,0,0,0
001121:296:0,1,347,403,167,090,021,005,0,0,0,0,0,0,0,0:1,1,704,549,262,101,025,005,0,0,0,0,0,0,0,0
001130:134:0,1,347,403,162,069,347,162,179,061,021,069,021,021,0,0:1,1,866,807,667,603,559,405,309,161,105,090,043,025,005,005
001202:125:1,347,403,167,090,363,167,179,061,021,069,021,021,0,0,005:1,875,819,693,624,577,409,309,161,105,090,043,025,005,005,005
001211:296:1,347,403,167,090,021,005,0,0,0,0,0,0,0,0,0:1,704,549,262,101,025,005,0,0,0,0,0,0,0,0,0
001220:134:1,347,403,162,069,347,162,179,061,021,069,021,021,0,0,005:1,866,807,667,603,559,405,309,161,105,090,043,025,005,005,005
001301:125:347,403,167,090,363,167,179,061,021,069,021,021,0,0,005,0:875,819,693,624,577,409,309,161,105,090,043,025,005,005,005,0
001310:134:347,403,162,069,347,162,179,061,021,069,021,021,0,0,005,0:866,807,667,603,559,405,309,161,105,090,043,025,005,005,005,0
001400:051:403,162,069,583,282,293,061,021,293,080,080,0,0,043,0,0:932,871,846,816,665,572,421,386,371,176,115,043,043,043,0,0
002003:037:1,347,403,167,418,466,250,218,139,191,140,073,025,021,021,005:1,963,949,904,879,798,672,556,443,360,230,133,063,043,025,005
002012:125:1,347,403,167,418,179,183,061,090,021,021,0,005,0,0,0:1,875,819,693,624,422,314,161,105,043,025,005,005,0,0,0
002021:125:1,347,403,167,418,179,183,061,090,021,021,0,005,0,0,0:1,875,819,693,624,422,314,161,105,043,025,005,005,0,0,0
002030:051:1,347,403,162,403,455,231,179,127,179,128,073,021,021,021,005:1,949,932,871,846,748,621,507,421,331,210,128,058,043,025,005
002102:125:347,403,167,090,363,167,179,061,021,069,021,021,0,0,005,0:875,819,693,624,577,409,309,161,105,090,043,025,005,005,005,0
002111:296:347,403,167,090,021,005,0,0,0,0,0,0,0,0,0,0:704,549,262,101,025,005,0,0,0,0,0,0,0,0,0,0
002120:134:347,403,162,069,347,162,179,061,021,069,021,021,0,0,005,0:866,807,667,603,559,405,309,161,105,090,043,025,005,005,005,0
002201:125:403,167,090,363,167,179,061,021,069,021,021,0,0,005,0,0:819,693,624,577,409,309,161,105,090,043,025,005,005,005,0,0
002210:134:403,162,069,347,162,179,061,021,069,021,021,0,0,005,0,0:807,667,603,559,405,309,161,105,090,043,025,005,005,005,0,0
002300:051:162,069,583,282,293,061,021,293,080,080,0,0,043,0,0,0:871,846,816,665,572,421,386,371,176,115,043,043,043,0,0,0
003002:037:403,167,418,466,250,218,139,191,140,073,025,021,021,005,0,0:949,904,879,798,672,556,443,360,230,133,063,043,025,005,0,0
003011:125:403,167,418,179,183,061,090,021,021,0,005,0,0,0,0,0:819,693,624,422,314,161,105,043,025,005,005,0,0,0,0,0
003020:051:403,162,403,455,231,179,127,179,128,073,021,021,021,005,0,0:932,871,846,748,621,507,421,331,210,128,058,043,025,005,0,0
003101:125:167,090,363,167,179,061,021,069,021,021,0,0,005,0,0,0:693,624,577,409,309,161,105,090,043,025,005,005,005,0,0,0
003110:134:162,069,347,162,179,061,021,069,021,021,0,0,005,0,0,0:667,603,559,405,309,161,105,090,043,025,005,005,005,0,0,0
003200:051:069,583,282,293,061,021,293,080,080,0,0,043,0,0,0,0:846,816,665,572,421,386,371,176,115,043,043,043,0,0,0,0
004001:037:418,466,250,218,139,191,140,073,025,021,021,005,0,0,0,0:879,798,672,556,443,360,230,133,063,043,025,005,0,0,0,0
004010:051:403,455,231,179,127,179,128,073,021,021,021,005,0,0,0,0:846,748,621,507,421,331,210,128,058,043,025,005,0,0,0,0
004100:051:583,282,293,061,021,293,080,080,0,0,043,0,0,0,0,0:816,665,572,421,386,371,176,115,043,043,043,0,0,0,0,0
005000:023:328,293,127,293,331,104,080,021,080,043,0,0,0,0,0,0:814,743,658,593,463,279,191,132,115,043,0,0,0,0,0,0
010004:037:0,1,347,069,352,455,465,236,184,265,221,145,052,066,038,021:1,1,963,949,935,899,827,708,620,547,413,261,167,120,058,025
010013:125:0,1,347,069,352,455,175,090,175,128,025,021,021,005,0,0:1,1,875,819,792,688,476,372,310,166,063,043,025,005,0,0
010022:125:0,1,347,069,352,455,175,090,175,128,025,021,021,005,0,0:1,1,875,819,792,688,476,372,310,166,063,043,025,005,0,0
010031:125:0,1,347,069,352,455,175,090,175,128,025,021,021,005,0,0:1,1,875,819,792,688,476,372,310,166,063,043,025,005,0,0
010040:051:0,1,347,069,347,455,455,224,173,224,205,128,038,061,038,021:1,1,949,932,909,871,782,663,572,493,368,225,145,115,058,025
010103:125:1,347,069,352,162,363,224,038,162,066,069,038,0,021,0,005:1,875,819,792,688,624,465,326,297,166,105,058,025,025,005,005
010112:296:1,347,069,352,162,021,069,021,0,005,0,0,0,0,0,0:1,704,549,503,257,101,083,025,005,005,0,0,0,0,0,0
010121:296:1,347,069,352,162,021,069,021,0,005,0,0,0,0,0,0:1,704,549,503,257,101,083,025,005,005,0,0,0,0,0,0
010130:134:1,347,069,347,162,347,224,021,162,061,069,038,0,021,0,005:1,866,807,772,667,603,455,309,292,161,105,058,025,025,005,005
010202:125:347,069,352,162,363,224,038,162,066,069,038,0,021,0,005,0:875,819,792,688,624,465,326,297,166,105,058,025,025,005,005,0
010211:296:347,069,352,162,021,069,021,0,005,0,0,0,0,0,0,0:704,549,503,257,101,083,025,005,005,0,0,0,0,0,0,0
010220:134:347,069,347,162,347,224,021,162,061,069,038,0,021,0,005,0:866,807,772,667,603,455,309,292,161,105,058,025,025,005,005,0
010301:125:069,352,162,363,224,038,162,066,069,038,0,021,0,005,0,0:819,792,688,624,465,326,297,166,105,058,025,025,005,005,0,0
010310:134:069,347,162,347,224,021,162,061,069,038,0,021,0,005,0,0:807,772,667,603,455,309,292,161,105,058,025,025,005,005,0,0
010400:051:347,162,583,336,021,282,061,293,094,0,080,0,043,0,0,0:909,871,846,702,572,558,421,386,191,115,115,043,043,0,0,0
011003:125:347,069,005,347,455,175,021,069,175,128,021,005,021,021,005,0:875,819,792,787,688,476,372,356,310,166,063,048,043,025,005,0
011012:296:347,069,005,347,162,021,0,069,021,0,0,005,0,0,0,0:704,549,503,498,257,101,083,083,025,005,005,005,0,0,0,0
011021:296:347,069,005,347,162,021,0,069,021,0,0,005,0,0,0,0:704,549,503,498,257,101,083,083,025,005,005,005,0,0,0,0
011030:134:347,069,0,347,455,162,021,069,162,128,021,0,021,021,005,0:866,807,772,772,667,455,364,348,292,161,058,043,043,025,005,0
011102:296:069,005,0,347,162,021,0,0,069,021,0,0,0,005,0,0:549,503,498,498,257,101,083,083,083,025,005,005,005,005,0,0
011111:579:069,005,0,0,0,0,0,0,0,0,0,0,0,0,0,0:074,005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011120:301:069,0,0,347,162,021,0,0,069,021,0,0,0,005,0,0:545,498,498,498,257,101,083,083,083,025,005,005,005,005,0,0
011201:296:005,0,347,162,021,0,0,069,021,0,0,0,005,0,0,0:503,498,498,257,101,083,083,083,025,005,005,005,005,0,0,0
011210:301:0,0,347,162,021,0,0,069,021,0,0,0,005,0,0,0:498,498,498,257,101,083,083,083,025,005,005,005,005,0,0,0
011300:134:0,583,282,021,0,0,293,080,0,0,0,043,0,0,0,0:772,772,519,364,348,348,348,115,043,043,043,043,0,0,0,0
012002:125:005,347,455,175,021,069,175,128,021,005,021,021,005,0,0,0:792,787,688,476,372,356,310,166,063,048,043,025,005,0,0,0
012011:296:005,347,162,021,0,069,021,0,0,005,0,0,0,0,0,0:503,498,257,101,083,083,025,005,005,005,0,0,0,0,0,0
012020:134:0,347,455,162,021,069,162,128,021,0,021,021,005,0,0,0:772,772,667,455,364,348,292,161,058,043,043,025,005,0,0,0
012101:296:0,347,162,021,0,0,069,021,0,0,0,005,0,0,0,0:498,498,257,101,083,083,083,025,005,005,005,005,0,0,0,0
012110:301:0,347,162,021,0,0,069,021,0,0,0,005,0,0,0,0:498,498,257,101,083,083,083,025,005,005,005,005,0,0,0,0
012200:134:583,282,021,0,0,293,080,0,0,0,043,0,0,0,0,0:772,519,364,348,348,348,115,043,043,043,043,0,0,0,0,0
013001:125:455,175,021,069,175,128,021,005,021,021,005,0,0,0,0,0:688,476,372,356,310,166,063,048,043,025,005,0,0,0,0,0
013010:134:455,162,021,069,162,128,021,0,021,021,005,0,0,0,0,0:667,455,364,348,292,161,058,043,043,025,005,0,0,0,0,0
013100:134:282,021,0,0,293,080,0,0,0,043,0,0,0,0,0,0:519,364,348,348,348,115,043,043,043,043,0,0,0,0,0,0
014000:051:021,069,282,331,080,0,021,080,043,0,0,0,0,0,0,0:617,604,558,421,191,132,132,115,043,0,0,0,0,0,0,0
020003:037:069,352,455,465,236,184,265,221,145,052,066,038,021,005,0,0:949,935,899,827,708,620,547,413,261,167,120,058,025,005,0,0
020012:125:069,352,455,175,090,175,128,025,021,021,005,0,0,0,0,0:819,792,688,476,372,310,166,063,043,025,005,0,0,0,0,0
020021:125:069,352,455,175,090,175,128,025,021,021,005,0,0,0,0,0:819,792,688,476,372,310,166,063,043,025,005,0,0,0,0,0
020030:051:069,347,455,455,224,173,224,205,128,038,061,038,021,005,0,0:932,909,871,782,663,572,493,368,225,145,115,058,025,005,0,0
020102:125:352,162,363,224,038,162,066,069,038,0,021,0,005,0,0,0:792,688,624,465,326,297,166,105,058,025,025,005,005,0,0,0
020111:296:352,162,021,069,021,0,005,0,0,0,0,0,0,0,0,0:503,257,101,083,025,005,005,0,0,0,0,0,0,0,0,0
020120:134:347,162,347,224,021,162,061,069,038,0,021,0,005,0,0,0:772,667,603,455,309,292,161,105,058,025,025,005,005,0,0,0
020201:125:162,363,224,038,162,066,069,038,0,021,0,005,0,0,0,0:688,624,465,326,297,166,105,058,025,025,005,005,0,0,0,0
020210:134:162,347,224,021,162,061,069,038,0,021,0,005,0,0,0,0:667,603,455,309,292,161,105,058,025,025,005,005,0,0,0,0
020300:051:583,336,021,282,061,293,094,0,080,0,043,0,0,0,0,0:846,702,572,558,421,386,191,115,115,043,043,0,0,0,0,0
021002:125:347,455,175,021,069,175,128,021,005,021,021,005,0,0,0,0:787,688,476,372,356,310,166,063,048,043,025,005,0,0,0,0
021011:296:347,162,021,0,069,021,0,0,005,0,0,0,0,0,0,0:498,257,101,083,083,025,005,005,005,0,0,0,0,0,0,0
021020:134:347,455,162,021,069,162,128,021,0,021,021,005,0,0,0,0:772,667,455,364,348,292,161,058,043,043,025,005,0,0,0,0
021101:296:347,162,021,0,0,069,021,0,0,0,005,0,0,0,0,0:498,257,101,083,083,083,025,005,005,005,005,0,0,0,0,0
021110:301:347,162,021,0,0,069,021,0,0,0,005,0,0,0,0,0:498,257,101,083,083,083,025,005,005,005,005,0,0,0,0,0
021200:134:282,021,0,0,293,080,0,0,0,043,0,0,0,0,0,0:519,364,348,348,348,115,043,043,043,043,0,0,0,0,0,0
022001:125:175,021,069,175,128,021,005,021,021,005,0,0,0,0,0,0:476,372,356,310,166,063,048,043,025,005,0,0,0,0,0,0
022010:134:162,021,069,162,128,021,0,021,021,005,0,0,0,0,0,0:455,364,348,292,161,058,043,043,025,005,0,0,0,0,0,0
022100:134:021,0,0,293,080,0,0,0,043,0,0,0,0,0,0,0:364,348,348,348,115,043,043,043,043,0,0,0,0,0,0,0
023000:051:069,282,331,080,0,021,080,043,0,0,0,0,0,0,0,0:604,558,421,191,132,132,115,043,0,0,0,0,0,0,0,0
030002:037:465,236,184,265,221,145,052,066,038,021,005,0,0,0,0,0:827,708,620,547,413,261,167,120,058,025,005,0,0,0,0,0
030011:125:175,090,175,128,025,021,021,005,0,0,0,0,0,0,0,0:476,372,310,166,063,043,025,005,0,0,0,0,0,0,0,0
030020:051:455,224,173,224,205,128,038,061,038,021,005,0,0,0,0,0:782,663,572,493,368,225,145,115,058,025,005,0,0,0,0,0
030101:125:224,038,162,066,069,038,0,021,0,005,0,0,0,0,0,0:465,326,297,166,105,058,025,025,005,005,0,0,0,0,0,0
030110:134:224,021,162,061,069,038,0,021,0,005,0,0,0,0,0,0:455,309,292,161,105,058,025,025,005,005,0,0,0,0,0,0
030200:051:021,282,061,293,094,0,080,0,043,0,0,0,0,0,0,0:572,558,421,386,191,115,115,043,043,0,0,0,0,0,0,0
031001:125:021,069,175,128,021,005,021,021,005,0,0,0,0,0,0,0:372,356,310,166,063,048,043,025,005,0,0,0,0,0,0,0
031010:134:021,069,162,128,021,0,021,021,005,0,0,0,0,0,0,0:364,348,292,161,058,043,043,025,005,0,0,0,0,0,0,0
031100:134:0,0,293,080,0,0,0,043,0,0,0,0,0,0,0,0:348,348,348,115,043,043,043,043,0,0,0,0,0,0,0,0
032000:051:282,331,080,0,021,080,043,0,0,0,0,0,0,0,0,0:558,421,191,132,132,115,043,0,0,0,0,0,0,0,0,0
040001:037:265,221,145,052,066,038,021,005,0,0,0,0,0,0,0,0:547,413,261,167,120,058,025,005,0,0,0,0,0,0,0,0
040010:051:224,205,128,038,061,038,021,005,0,0,0,0,0,0,0,0:493,368,225,145,115,058,025,005,0,0,0,0,0,0,0,0
040100:051:061,293,094,0,080,0,043,0,0,0,0,0,0,0,0,0:421,386,191,115,115,043,043,0,0,0,0,0,0,0,0,0
041000:051:331,080,0,021,080,043,0,0,0,0,0,0,0,0,0,0:421,191,132,132,115,043,0,0,0,0,0,0,0,0,0,0
050000:023:094,061,094,080,043,0,0,0,0,0,0,0,0,0,0,0:292,227,191,115,043,0,0,0,0,0,0,0,0,0,0,0
100004:037:1,0,347,347,403,455,228,246,245,222,156,090,078,038,021,005:1,963,963,949,921,852,752,687,580,453,308,210,133,058,025,005
100013:125:1,0,347,347,403,162,228,179,107,066,038,021,005,0,0,0:1,875,875,819,727,545,480,339,201,120,058,025,005,0,0,0
100022:125:1,0,347,347,403,162,228,179,107,066,038,021,005,0,0,0:1,875,875,819,727,545,480,339,201,120,058,025,005,0,0,0
100031:125:1,0,347,347,403,162,228,179,107,066,038,021,005,0,0,0:1,875,875,819,727,545,480,339,201,120,058,025,005,0,0,0
100040:051:1,0,347,347,403,455,224,231,224,179,128,079,073,038,021,005:1,949,949,932,898,807,702,621,507,382,262,191,128,058,025,005
100103:125:0,347,347,069,455,074,175,175,025,128,021,021,021,0,005,0:875,875,819,727,693,480,433,326,183,161,058,043,025,005,005,0
100112:296:0,347,347,069,162,074,021,021,005,0,0,0,0,0,0,0:704,704,549,318,262,106,043,025,005,0,0,0,0,0,0,0
100121:296:0,347,347,069,162,074,021,021,005,0,0,0,0,0,0,0:704,704,549,318,262,106,043,025,005,0,0,0,0,0,0,0
100130:134:0,347,347,069,455,069,162,162,021,128,021,021,021,0,005,0:866,866,807,708,667,455,405,309,179,161,058,043,025,005,005,0
100202:125:347,347,069,455,074,175,175,025,128,021,021,021,0,005,0,0:875,819,727,693,480,433,326,183,161,058,043,025,005,005,0,0
100211:296:347,347,069,162,074,021,021,005,0,0,0,0,0,0,0,0:704,549,318,262,106,043,025,005,0,0,0,0,0,0,0,0
100220:134:347,347,069,455,069,162,162,021,128,021,021,021,0,005,0,0:866,807,708,667,455,405,309,179,161,058,043,025,005,005,0,0
100301:125:347,069,455,074,175,175,025,128,021,021,021,0,005,0,0,0:819,727,693,480,433,326,183,161,058,043,025,005,005,0,0,0
100310:134:347,069,455,069,162,162,021,128,021,021,021,0,005,0,0,0:807,708,667,455,405,309,179,161,058,043,025,005,005,0,0,0
100400:051:069,653,069,282,282,021,331,021,080,080,0,043,0,0,0,0:898,871,702,665,572,435,421,191,176,115,043,043,0,0,0,0
101003:125:347,0,403,347,167,162,090,179,090,061,025,021,021,005,0,0:875,819,819,693,545,476,385,326,186,120,063,043,025,005,0,0
101012:296:347,0,403,0,167,0,090,0,021,0,005,0,0,0,0,0:704,549,549,262,262,101,101,025,025,005,005,0,0,0,0,0
101021:296:347,0,403,0,167,0,090,0,021,0,005,0,0,0,0,0:704,549,549,262,262,101,101,025,025,005,005,0,0,0,0,0
101030:134:347,0,403,347,162,162,069,179,069,061,021,021,021,005,0,0:866,807,807,667,519,455,364,309,161,115,058,043,025,005,0,0
101102:296:0,069,347,005,162,0,021,069,0,021,0,0,005,0,0,0:549,549,503,262,257,101,101,083,025,025,005,005,005,0,0,0
101111:579:0,069,0,005,0,0,0,0,0,0,0,0,0,0,0,0:074,074,005,005,0,0,0,0,0,0,0,0,0,0,0,0
101120:301:0,069,347,0,162,0,021,069,0,021,0,0,005,0,0,0:545,545,498,257,257,101,101,083,025,025,005,005,005,0,0,0
101201:296:069,347,005,162,0,021,069,0,021,0,0,005,0,0,0,0:549,503,262,257,101,101,083,025,025,005,005,005,0,0,0,0
101210:301:069,347,0,162,0,021,069,0,021,0,0,005,0,0,0,0:545,498,257,257,101,101,083,025,025,005,005,005,0,0,0,0
101300:134:583,0,282,0,021,293,0,080,0,0,043,0,0,0,0,0:772,519,519,364,364,348,115,115,043,043,043,0,0,0,0,0
102002:125:403,347,167,162,090,179,090,061,025,021,021,005,0,0,0,0:819,693,545,476,385,326,186,120,063,043,025,005,0,0,0,0
102011:296:403,0,167,0,090,0,021,0,005,0,0,0,0,0,0,0:549,262,262,101,101,025,025,005,005,0,0,0,0,0,0,0
102020:134:403,347,162,162,069,179,069,061,021,021,021,005,0,0,0,0:807,667,519,455,364,309,161,115,058,043,025,005,0,0,0,0
102101:296:347,005,162,0,021,069,0,021,0,0,005,0,0,0,0,0:503,262,257,101,101,083,025,025,005,005,005,0,0,0,0,0
102110:301:347,0,162,0,021,069,0,021,0,0,005,0,0,0,0,0:498,257,257,101,101,083,025,025,005,005,005,0,0,0,0,0
102200:134:0,282,0,021,293,0,080,0,0,043,0,0,0,0,0,0:519,519,364,364,348,115,115,043,043,043,0,0,0,0,0,0
103001:125:167,162,090,179,090,061,025,021,021,005,0,0,0,0,0,0:545,476,385,326,186,120,063,043,025,005,0,0,0,0,0,0
103010:134:162,162,069,179,069,061,021,021,021,005,0,0,0,0,0,0:519,455,364,309,161,115,058,043,025,005,0,0,0,0,0,0
103100:134:282,0,021,293,0,080,0,0,043,0,0,0,0,0,0,0:519,364,364,348,115,115,043,043,043,0,0,0,0,0,0,0
104000:051:069,293,293,061,080,021,080,043,0,0,0,0,0,0,0,0:617,572,421,227,191,132,115,043,0,0,0,0,0,0,0,0
110003:125:347,347,347,069,162,224,167,090,038,066,038,021,005,0,0,0:875,819,727,585,545,480,344,216,154,120,058,025,005,0,0,0
110012:296:347,347,0,069,162,069,005,021,021,005,0,0,0,0,0,0:704,549,318,318,262,106,048,043,025,005,0,0,0,0,0,0
110021:296:347,347,0,069,162,069,005,021,021,005,0,0,0,0,0,0:704,549,318,318,262,106,048,043,025,005,0,0,0,0,0,0
110030:134:347,347,347,069,162,224,162,069,021,061,038,021,005,0,0,0:866,807,708,566,519,455,309,179,132,115,058,025,005,0,0,0
110102:296:0,347,069,0,162,005,069,021,0,021,0,005,0,0,0,0:549,549,318,262,262,106,101,043,025,025,005,005,0,0,0,0
110111:579:0,0,069,0,0,005,0,0,0,0,0,0,0,0,0,0:074,074,074,005,005,005,0,0,0,0,0,0,0,0,0,0
110120:301:0,347,069,0,162,0,069,021,0,021,0,005,0,0,0,0:545,545,313,257,257,101,101,043,025,025,005,005,0,0,0,0
110201:296:347,069,0,162,005,069,021,0,021,0,005,0,0,0,0,0:549,318,262,262,106,101,043,025,025,005,005,0,0,0,0,0
110210:301:347,069,0,162,0,069,021,0,021,0,005,0,0,0,0,0:545,313,257,257,101,101,043,025,025,005,005,0,0,0,0,0
110300:134:069,0,282,0,293,021,0,080,0,043,0,0,0,0,0,0:566,519,519,364,364,132,115,115,043,043,0,0,0,0,0,0
111002:296:347,0,0,069,162,069,0,005,021,021,005,0,0,0,0,0:549,318,318,318,262,106,048,048,043,025,005,0,0,0,0,0
111011:579:0,0,0,069,0,0,0,005,0,0,0,0,0,0,0,0:074,074,074,074,005,005,005,005,0,0,0,0,0,0,0,0
111020:301:347,0,0,069,162,069,0,0,021,021,005,0,0,0,0,0:545,313,313,313,257,101,043,043,043,025,005,0,0,0,0,0
111101:579:0,0,0,0,069,0,0,0,0,005,0,0,0,0,0,0:074,074,074,074,074,005,005,005,005,005,0,0,0,0,0,0
111110:579:0,0,0,0,069,0,0,0,0,005,0,0,0,0,0,0:074,074,074,074,074,005,005,005,005,005,0,0,0,0,0,0
111200:301:0,0,0,293,0,0,0,0,043,0,0,0,0,0,0,0:313,313,313,313,043,043,043,043,043,0,0,0,0,0,0,0
112001:296:0,069,162,069,0,005,021,021,005,0,0,0,0,0,0,0:318,318,262,106,048,048,043,025,005,0,0,0,0,0,0,0
112010:301:0,069,162,069,0,0,021,021,005,0,0,0,0,0,0,0:313,313,257,101,043,043,043,025,005,0,0,0,0,0,0,0
112100:301:0,0,293,0,0,0,0,043,0,0,0,0,0,0,0,0:313,313,313,043,043,043,043,043,0,0,0,0,0,0,0,0
113000:134:282,293,0,0,021,080,043,0,0,0,0,0,0,0,0,0:519,364,132,132,132,115,043,0,0,0,0,0,0,0,0,0
120002:125:069,162,224,167,090,038,066,038,021,005,0,0,0,0,0,0:585,545,480,344,216,154,120,058,025,005,0,0,0,0,0,0
120011:296:069,162,069,005,021,021,005,0,0,0,0,0,0,0,0,0:318,262,106,048,043,025,005,0,0,0,0,0,0,0,0,0
120020:134:069,162,224,162,069,021,061,038,021,005,0,0,0,0,0,0:566,519,455,309,179,132,115,058,025,005,0,0,0,0,0,0
120101:296:0,162,005,069,021,0,021,0,005,0,0,0,0,0,0,0:262,262,106,101,043,025,025,005,005,0,0,0,0,0,0,0
120110:301:0,162,0,069,021,0,021,0,005,0,0,0,0,0,0,0:257,257,101,101,043,025,025,005,005,0,0,0,0,0,0,0
120200:134:282,0,293,021,0,080,0,043,0,0,0,0,0,0,0,0:519,364,364,132,115,115,043,043,0,0,0,0,0,0,0,0
121001:296:069,162,069,0,005,021,021,005,0,0,0,0,0,0,0,0:318,262,106,048,048,043,025,005,0,0,0,0,0,0,0,0
121010:301:069,162,069,0,0,021,021,005,0,0,0,0,0,0,0,0:313,257,101,043,043,043,025,005,0,0,0,0,0,0,0,0
121100:301:0,293,0,0,0,0,043,0,0,0,0,0,0,0,0,0:313,313,043,043,043,043,043,0,0,0,0,0,0,0,0,0
122000:134:293,0,0,021,080,043,0,0,0,0,0,0,0,0,0,0:364,132,132,132,115,043,0,0,0,0,0,0,0,0,0,0
130001:125:167,090,038,066,038,021,005,0,0,0,0,0,0,0,0,0:344,216,154,120,058,025,005,0,0,0,0,0,0,0,0,0
130010:134:162,069,021,061,038,021,005,0,0,0,0,0,0,0,0,0:309,179,132,115,058,025,005,0,0,0,0,0,0,0,0,0
130100:134:293,021,0,080,0,043,0,0,0,0,0,0,0,0,0,0:364,132,115,115,043,043,0,0,0,0,0,0,0,0,0,0
